 #c	ExpEi_LogXRo_positiveRoot	ExpEi_LogXRo_conjugateRoot 	Re+Im	 

i_root_index== 2 Xsoglia_i_root== 4.47214

21	1.3974053232165546e+00 +I* -1.4215735323998975e+00	1.3974053232165546e+00 +I* 1.4215735323998975e+00	2.7948106464331093e+00 +I* 0.0000000000000000e+00
22	1.2764261799173582e+00 +I* -3.0016618384772551e+00	1.2764261799173582e+00 +I* 3.0016618384772551e+00	2.5528523598347164e+00 +I* 0.0000000000000000e+00
23	1.3621771628072110e+00 +I* 2.7209593673367127e+00	1.3621771628072110e+00 +I* -2.7209593673367127e+00	2.7243543256144220e+00 +I* 0.0000000000000000e+00
24	1.4204996757777142e+00 +I* -2.3134632285601526e+00	1.4204996757777142e+00 +I* 2.3134632285601526e+00	2.8409993515554284e+00 +I* 0.0000000000000000e+00
25	1.4081689147133298e+00 +I* 2.4481269497483527e+00	1.4081689147133298e+00 +I* -2.4481269497483527e+00	2.8163378294266597e+00 +I* 0.0000000000000000e+00
26	1.3468384148473518e+00 +I* 8.5200533764049236e-01	1.3468384148473518e+00 +I* -8.5200533764049236e-01	2.6936768296947036e+00 +I* 0.0000000000000000e+00
27	4.1055792035313526e-01 +I* -3.7821974538179548e+00	4.1055792035313526e-01 +I* 3.7821974538179548e+00	8.2111584070627053e-01 +I* 0.0000000000000000e+00
28	1.4275834697482623e+00 +I* -2.1679013766652702e+00	1.4275834697482623e+00 +I* 2.1679013766652702e+00	2.8551669394965247e+00 +I* 0.0000000000000000e+00
29	3.9417391680103181e-01 +I* -3.7842769387952808e+00	3.9417391680103181e-01 +I* 3.7842769387952808e+00	7.8834783360206362e-01 +I* 0.0000000000000000e+00
30	1.4237923003627988e+00 +I* 2.2601683964487251e+00	1.4237923003627988e+00 +I* -2.2601683964487251e+00	2.8475846007255976e+00 +I* 0.0000000000000000e+00
31	1.1499080239022403e+00 +I* -3.2565007557901287e+00	1.1499080239022403e+00 +I* 3.2565007557901287e+00	2.2998160478044807e+00 +I* 0.0000000000000000e+00
32	1.4291144186545404e+00 +I* 2.0840775146781496e+00	1.4291144186545404e+00 +I* -2.0840775146781496e+00	2.8582288373090807e+00 +I* 0.0000000000000000e+00
33	3.3783656361272035e-01 +I* -3.7888523051031178e+00	3.3783656361272035e-01 +I* 3.7888523051031178e+00	6.7567312722544071e-01 +I* 0.0000000000000000e+00
34	2.6192502199692697e-01 +I* 3.7886085742131246e+00	2.6192502199692697e-01 +I* -3.7886085742131246e+00	5.2385004399385393e-01 +I* 0.0000000000000000e+00
35	9.1051027905043869e-01 +I* -3.5436000808168204e+00	9.1051027905043869e-01 +I* 3.5436000808168204e+00	1.8210205581008774e+00 +I* 0.0000000000000000e+00
36	1.2187969763240527e+00 +I* 3.1321021330204633e+00	1.2187969763240527e+00 +I* -3.1321021330204633e+00	2.4375939526481054e+00 +I* 0.0000000000000000e+00
37	1.0722946827683892e+00 +I* -3.3693234865259685e+00	1.0722946827683892e+00 +I* 3.3693234865259685e+00	2.1445893655367785e+00 +I* 0.0000000000000000e+00
38	9.5918332389431471e-01 +I* 3.4981182089051592e+00	9.5918332389431471e-01 +I* -3.4981182089051592e+00	1.9183666477886294e+00 +I* 0.0000000000000000e+00
39	1.3704303103847326e+00 +I* -1.1200555135465524e+00	1.3704303103847326e+00 +I* 1.1200555135465524e+00	2.7408606207694652e+00 +I* 0.0000000000000000e+00
40	9.9949612720604086e-01 +I* 3.4562445603355423e+00	9.9949612720604086e-01 +I* -3.4562445603355423e+00	1.9989922544120817e+00 +I* 0.0000000000000000e+00
41	6.8479587574599432e-01 +I* -3.6964560905457700e+00	6.8479587574599432e-01 +I* 3.6964560905457700e+00	1.3695917514919886e+00 +I* 0.0000000000000000e+00
42	5.8379863608626337e-01 +I* 3.7394976059306382e+00	5.8379863608626337e-01 +I* -3.7394976059306382e+00	1.1675972721725267e+00 +I* 0.0000000000000000e+00
43	1.4197980932908065e+00 +I* -1.7328952394606338e+00	1.4197980932908065e+00 +I* 1.7328952394606338e+00	2.8395961865816131e+00 +I* 0.0000000000000000e+00
44	1.2275378719277075e+00 +I* 3.1141535345942022e+00	1.2275378719277075e+00 +I* -3.1141535345942022e+00	2.4550757438554149e+00 +I* 0.0000000000000000e+00
45	1.4038361615216648e+00 +I* -2.4839486364497936e+00	1.4038361615216648e+00 +I* 2.4839486364497936e+00	2.8076723230433296e+00 +I* 0.0000000000000000e+00
46	1.4278657127255074e+00 +I* 1.9326306513013547e+00	1.4278657127255074e+00 +I* -1.9326306513013547e+00	2.8557314254510149e+00 +I* 0.0000000000000000e+00
47	1.3813753621712850e+00 +I* -1.2399276115603308e+00	1.3813753621712850e+00 +I* 1.2399276115603308e+00	2.7627507243425700e+00 +I* 0.0000000000000000e+00
48	9.8922155530671063e-01 +I* 3.4673049899282411e+00	9.8922155530671063e-01 +I* -3.4673049899282411e+00	1.9784431106134213e+00 +I* 0.0000000000000000e+00
49	7.8442164544639337e-01 +I* -3.6395350108790523e+00	7.8442164544639337e-01 +I* 3.6395350108790523e+00	1.5688432908927867e+00 +I* 0.0000000000000000e+00
50	1.4245233405228581e+00 +I* 1.8302282769771610e+00	1.4245233405228581e+00 +I* -1.8302282769771610e+00	2.8490466810457162e+00 +I* 0.0000000000000000e+00
51	1.3736348055334122e+00 +I* -2.6678828771725405e+00	1.3736348055334122e+00 +I* 2.6678828771725405e+00	2.7472696110668244e+00 +I* 0.0000000000000000e+00
52	1.4277587978032507e+00 +I* 2.1616188424785552e+00	1.4277587978032507e+00 +I* -2.1616188424785552e+00	2.8555175956065013e+00 +I* 0.0000000000000000e+00
53	1.2951261908625842e+00 +I* -2.9518500795986373e+00	1.2951261908625842e+00 +I* 2.9518500795986373e+00	2.5902523817251684e+00 +I* 0.0000000000000000e+00
54	1.3153778603338264e+00 +I* -3.6299281593122612e-01	1.3153778603338264e+00 +I* 3.6299281593122612e-01	2.6307557206676528e+00 +I* 0.0000000000000000e+00
55	2.1323158095857536e-01 +I* 3.7844482866442815e+00	2.1323158095857536e-01 +I* -3.7844482866442815e+00	4.2646316191715072e-01 +I* 0.0000000000000000e+00
56	1.3265363814898621e+00 +I* 2.8563124756206699e+00	1.3265363814898621e+00 +I* -2.8563124756206699e+00	2.6530727629797242e+00 +I* 0.0000000000000000e+00
57	4.3867603276729361e-01 +I* -3.7778451943237665e+00	4.3867603276729361e-01 +I* 3.7778451943237665e+00	8.7735206553458722e-01 +I* 0.0000000000000000e+00
58	1.4290837149020246e+00 +I* -2.0075856924706414e+00	1.4290837149020246e+00 +I* 2.0075856924706414e+00	2.8581674298040491e+00 +I* 0.0000000000000000e+00
59	4.5494397597892006e-01 +I* 3.7748749734037226e+00	4.5494397597892006e-01 +I* -3.7748749734037226e+00	9.0988795195784011e-01 +I* 0.0000000000000000e+00
60	1.4292605534284148e+00 +I* -2.0464292634542196e+00	1.4292605534284148e+00 +I* 2.0464292634542196e+00	2.8585211068568297e+00 +I* 0.0000000000000000e+00
61	2.8796212666370757e-01 +I* 3.7895346041663358e+00	2.8796212666370757e-01 +I* -3.7895346041663358e+00	5.7592425332741515e-01 +I* 0.0000000000000000e+00
62	1.4277720839450161e+00 +I* -2.1611274427758880e+00	1.4277720839450161e+00 +I* 2.1611274427758880e+00	2.8555441678900322e+00 +I* 0.0000000000000000e+00
63	9.9366445353312671e-01 +I* 3.4625559415943652e+00	9.9366445353312671e-01 +I* -3.4625559415943652e+00	1.9873289070662534e+00 +I* 0.0000000000000000e+00
64	1.5435185044505020e-01 +I* -3.7750102587148078e+00	1.5435185044505020e-01 +I* 3.7750102587148078e+00	3.0870370089010041e-01 +I* 0.0000000000000000e+00
65	8.6315985312419763e-01 +I* 3.5830836185554586e+00	8.6315985312419763e-01 +I* -3.5830836185554586e+00	1.7263197062483953e+00 +I* 0.0000000000000000e+00
66	8.6439254338783245e-01 +I* -3.5821111926671949e+00	8.6439254338783245e-01 +I* 3.5821111926671949e+00	1.7287850867756649e+00 +I* 0.0000000000000000e+00
67	1.3647724850255774e+00 +I* 1.0578169534599891e+00	1.3647724850255774e+00 +I* -1.0578169534599891e+00	2.7295449700511547e+00 +I* 0.0000000000000000e+00
68	2.2966220593039280e-01 +I* -3.7862115648283221e+00	2.2966220593039280e-01 +I* 3.7862115648283221e+00	4.5932441186078560e-01 +I* 0.0000000000000000e+00
69	1.4198137445300352e+00 +I* -1.7331777475850783e+00	1.4198137445300352e+00 +I* 1.7331777475850783e+00	2.8396274890600703e+00 +I* 0.0000000000000000e+00
70	4.0580695724677585e-01 +I* 3.7828350737001224e+00	4.0580695724677585e-01 +I* -3.7828350737001224e+00	8.1161391449355169e-01 +I* 0.0000000000000000e+00
71	1.3793081883772664e+00 +I* 1.2172144775765892e+00	1.3793081883772664e+00 +I* -1.2172144775765892e+00	2.7586163767545329e+00 +I* 0.0000000000000000e+00
72	1.2436447655805609e+00 +I* 3.0795108113084289e+00	1.2436447655805609e+00 +I* -3.0795108113084289e+00	2.4872895311611218e+00 +I* 0.0000000000000000e+00
73	7.4231698083106024e-01 +I* -3.6654523277987403e+00	7.4231698083106024e-01 +I* 3.6654523277987403e+00	1.4846339616621205e+00 +I* 0.0000000000000000e+00
74	1.4226031683920093e+00 +I* 2.2810429029153361e+00	1.4226031683920093e+00 +I* -2.2810429029153361e+00	2.8452063367840186e+00 +I* 0.0000000000000000e+00
75	1.3114686017287891e+00 +I* -2.9042703126857710e+00	1.3114686017287891e+00 +I* 2.9042703126857710e+00	2.6229372034575782e+00 +I* 0.0000000000000000e+00
76	1.3224637103516836e+00 +I* 5.0724165446541403e-01	1.3224637103516836e+00 +I* -5.0724165446541403e-01	2.6449274207033673e+00 +I* 0.0000000000000000e+00
77	3.4441182780576030e-01 +I* -3.7885249498565403e+00	3.4441182780576030e-01 +I* 3.7885249498565403e+00	6.8882365561152059e-01 +I* 0.0000000000000000e+00
78	1.3703080312042581e+00 +I* -1.1187158653618032e+00	1.3703080312042581e+00 +I* 1.1187158653618032e+00	2.7406160624085163e+00 +I* 0.0000000000000000e+00
79	1.3516785131336928e+00 +I* 2.7648174505775227e+00	1.3516785131336928e+00 +I* -2.7648174505775227e+00	2.7033570262673856e+00 +I* 0.0000000000000000e+00
80	1.3148807447501374e+00 +I* -3.5087177835979722e-01	1.3148807447501374e+00 +I* 3.5087177835979722e-01	2.6297614895002748e+00 +I* 0.0000000000000000e+00
81	1.1475000137616125e+00 +I* 3.2603833510353240e+00	1.1475000137616125e+00 +I* -3.2603833510353240e+00	2.2950000275232250e+00 +I* 0.0000000000000000e+00
82	9.4297381987604378e-01 +I* -3.5138514512418464e+00	9.4297381987604378e-01 +I* 3.5138514512418464e+00	1.8859476397520876e+00 +I* 0.0000000000000000e+00
83	1.3292102931509497e+00 +I* -6.1716452981519632e-01	1.3292102931509497e+00 +I* 6.1716452981519632e-01	2.6584205863018995e+00 +I* 0.0000000000000000e+00
84	4.0641034049678382e-01 +I* -3.7827556616284790e+00	4.0641034049678382e-01 +I* 3.7827556616284790e+00	8.1282068099356763e-01 +I* 0.0000000000000000e+00
85	1.3327262935290431e+00 +I* -6.6859639321241082e-01	1.3327262935290431e+00 +I* 6.6859639321241082e-01	2.6654525870580863e+00 +I* 0.0000000000000000e+00
86	2.7569456151872229e-01 +I* 3.7892092468227796e+00	2.7569456151872229e-01 +I* -3.7892092468227796e+00	5.5138912303744458e-01 +I* 0.0000000000000000e+00
87	1.4289276998826463e+00 +I* -2.1022095297627272e+00	1.4289276998826463e+00 +I* 2.1022095297627272e+00	2.8578553997652927e+00 +I* 0.0000000000000000e+00
88	1.4271292225348473e+00 +I* 2.1827257229249657e+00	1.4271292225348473e+00 +I* -2.1827257229249657e+00	2.8542584450696946e+00 +I* 0.0000000000000000e+00
89	2.7122178845331613e-01 +I* -3.7890415459597087e+00	2.7122178845331613e-01 +I* 3.7890415459597087e+00	5.4244357690663225e-01 +I* 0.0000000000000000e+00
90	1.3059447955949990e+00 +I* 2.9208243649385657e+00	1.3059447955949990e+00 +I* -2.9208243649385657e+00	2.6118895911899980e+00 +I* 0.0000000000000000e+00
91	6.6037317427363973e-01 +I* -3.7081587392094142e+00	6.6037317427363973e-01 +I* 3.7081587392094142e+00	1.3207463485472795e+00 +I* 0.0000000000000000e+00
92	1.3356296570678876e+00 +I* -2.8250907121834961e+00	1.3356296570678876e+00 +I* 2.8250907121834961e+00	2.6712593141357752e+00 +I* 0.0000000000000000e+00
93	5.7175170013854593e-01 +I* 3.7437116490867965e+00	5.7175170013854593e-01 +I* -3.7437116490867965e+00	1.1435034002770919e+00 +I* 0.0000000000000000e+00
94	7.4365467917203631e-01 +I* -3.6646719090286228e+00	7.4365467917203631e-01 +I* 3.6646719090286228e+00	1.4873093583440726e+00 +I* 0.0000000000000000e+00
95	1.3282196066483161e+00 +I* 2.8506733056339275e+00	1.3282196066483161e+00 +I* -2.8506733056339275e+00	2.6564392132966321e+00 +I* 0.0000000000000000e+00
96	9.1996699885187350e-01 +I* -3.5351689867996829e+00	9.1996699885187350e-01 +I* 3.5351689867996829e+00	1.8399339977037470e+00 +I* 0.0000000000000000e+00
97	1.4286438209147398e+00 +I* 1.9719649420035847e+00	1.4286438209147398e+00 +I* -1.9719649420035847e+00	2.8572876418294797e+00 +I* 0.0000000000000000e+00
98	1.0236343801385956e+00 +I* 3.4291471103027007e+00	1.0236343801385956e+00 +I* -3.4291471103027007e+00	2.0472687602771913e+00 +I* 0.0000000000000000e+00
99	1.0846329226588252e+00 +I* -3.3529349542452507e+00	1.0846329226588252e+00 +I* 3.3529349542452507e+00	2.1692658453176503e+00 +I* 0.0000000000000000e+00
100	6.4847903919696437e-01 +I* 3.7135531965392685e+00	6.4847903919696437e-01 +I* -3.7135531965392685e+00	1.2969580783939287e+00 +I* 0.0000000000000000e+00

END #c	ExpEi_LogXRo_positiveRoot	ExpEi_LogXRo_conjugateRoot 	Re+Im	 

